,url,date,q_title,q_content
1029,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=708&docId=353089626&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=197&search_sort=0&spq=0,2020.04.13,내공102020년5월 20일 안에 코로나19가 끝이 날까요?,궁금하네요 팩트만 답변 바랍니다.
1030,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=613&docId=353265098&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=198&search_sort=0&spq=0,2020.04.15,내공10온라인개학이 정착이 되면?,정부에서 코로나가 종식이 어렵다고 하던데 사실인가요? 이제 온라인개학이 정식화하는건가요?팩트체크해주세요
1031,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60702&docId=353358800&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=199&search_sort=0&spq=0,2020.04.16,총선보니 민주당 압승이던데 정말 서울 경기분들은 살기가 좋은가요???,영남 호남이야  지역감정 심각하고 하니진보 보수가 나뉘어졌는데서울도 민주당이 압승한걸 보니 괜찮은가 궁금합니다아니면 우리지역만 그런가...?그리고 울산지역 부정선거 같은 일도 있고외교 문제도 많고코로나 의료진이 잘한거지 정부가 잘대처 했다고 생각도 안드는데...서울 경기분들은 다른 건가요?아니면 제가 잘못알고 있는건가요?제발 팩트를 좀 알려주세요총선 이렇게 압승해버리니전 제가 알고있던게 잘못된건가 싶네요이런글만 3번째인데민주당 편쪽인 분들은 답글도 안달아주시네...참고로 진짜 궁금해서 그러니 헛소리는 사절입니다
1032,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60702&docId=353320252&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=200&search_sort=0&spq=0,2020.04.15,국회의원 선거 평가 부탁해요,"출구조사는 예상일 뿐입니다만예측은 더민주 압승, 미통당 참패입니다승리와 패인은 무엇이라고 생각하시나요욕설이나 팩트에 없는 내용은 삼가해주세요"
1033,https://kin.naver.com/qna/detail.nhn?d1id=8&dirId=80101&docId=353318408&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=201&search_sort=0&spq=0,2020.04.15,출구조사에 대한 평가해 주세요,"출구조사는 예상일 뿐입니다만예측은 더민주 압승, 미통당 참패입니다승리와 패인은 무엇이라고 생각하시나요욕설이나 팩트에 없는 내용은 삼가해주세요"
1034,https://kin.naver.com/qna/detail.nhn?d1id=8&dirId=80606&docId=353326825&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=202&search_sort=0&spq=0,2020.04.15,책 추천 바랍니다.,코로나 때문에 밖에도 못나가는데 이 기회에 책을 좀 읽으려합니다. 좋은책 뭐 없을까요?
1035,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080308&docId=353252556&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=203&search_sort=0&spq=0,2020.04.15,영어 공부,"영어를 진짜진짜 못하는 고등학생 1학년 입니다. 영어를 너무 했어서 학원 가려했는데 지금 코로나19 때문에 학원을 갈 수 없는 상황이라..집에서라도 하려고 하는데 어디서 부터 어떻게 시작을 해야할지 모르겠더라고요,,정말 영어 ABCD 만 아는 수준이라.. 진짜 어디서 부터 어떻게 공부해야하는지 강의는 뭘 들어야하는지 공부법이랑 좀 알려주세요,,ㅜㅜㅜ 혹시 책이 필요없는 강의가 있음 그런 강의로 추천해주세요,,,,"
1036,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=61402&docId=353316793&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=204&search_sort=0&spq=0,2020.04.15,"국회의원, 중우정치?",민주당이 중우정치라고 한 적이 있죠. 여러분은 어떻게 생각 하시는지? 아직까지 미통당 찍는 사람이 많아서 무섭다.
1037,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60702&docId=353341524&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=205&search_sort=0&spq=0,2020.04.15,총선 민주당 압승이유?,왜 이긴거죠민주당 보합승 할줄알았는데압승했네요...경제 안보 외교 이렇게 망가졌는데중국어나 배워야겠네요니하오~
1038,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080308&docId=353288366&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=206&search_sort=0&spq=0,2020.04.15,"올해 고2, 학원 안다니고 공부하기 : 공부법 알려주세요!(내공300)","안녕하세요, 올해 고2되는 학생입니다. 집안사정으로 영어,수학학원을 그만두게 되었고, 코로나로 인해 학교도 못 가게된 지금 공부를 어떻게 해야할지 잘 모르겠습니다. 국어국어는 일단 정말 어디서부터 해야할지 정말 모르겠습니다 '국어의 기술0'겨울방학에 했어요. 문학. 문법,독서 순으로 절망적이예요. 모의고사 4등급나옵니다.수학수학은 학원에서 수1,2 하긴했는데 이제 집에서 교재를 뭘 써야할지 모르겠습니다. 학원에서 마플과 개념원리로 공부했습니다. 모의고사는 3등급입니다. 뒤에 어려운 문제는 손도 못 되겠어요....영어영어는 모의고사 3등급나오고 단어가 약한것 같아요. 그리고 문법은 어느 정도 아는데 모의고사 문제 풀때마다.. 촉박해서인지 자꾸 틀려요. 끝나고 다시보면 보이는 데 말이지요. 빈칸 채우기도 약해요.작년 9월 모의고사 입니다. 참고해주세요진짜 절실합니다."
1039,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=350453291&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=207&search_sort=0&spq=0,2020.03.19,내공100성대결절인가요?,올해 1월 말쯤에 감기 되게 심하게 걸려 집에있는 감기약으로도 낫지 않기에  이비인후과 내원하여 처방받고 약 먹고 계속 쉬니까 낫더라구요.완전히 낫기까지 3주정도 걸렸습니다.근데 감기후에도 계속 목에 큰 가래가 껴있는 듯한 이물감이 계속 느껴지고노래하면 고음이 전보다 힘들고 소리도 깔끔하지가 않아요.노래 부르는걸 좋아해서 굉장히 걱정됩니다.제가 대구살고 동네에만 코로나 200명이 넘게 걸려서 병원은 무서워서 못가겠습니다..성대결절의 증상인가요?
1040,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60402&docId=352979351&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=208&search_sort=0&spq=0,2020.04.12,문재인 짜파구리 진실이 뭐죠?,문재인 대통령이 첫사망자 나온날에 짜파구리 먹었다고 욕먹던데 사실입니까? 몇몇 사람들은 그 전날 먹었다고 가짜뉴스라고 하고 페북이나 신세기인가? 그 ㅂㅅ같은 채널이랑 게이버 일베충장악 뉴스는 다 그러고 대깨문들이랑 그 우파사람들 중에 누가 진실인가요? 진짜 첫사망자 나온날에 짜파구리 쳐먹었나요?
1041,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=111002&docId=353350803&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=209&search_sort=0&spq=0,2020.04.16,문재인대통령 지지자분들 봐보세요,"1. 적국 석탄밀수2. 적국 경유반출-> 현재 우리 주적 북한은 유엔의 제재를 받고 있는데 유엔 안보리 경제제재 위반임3. 아들 불법취업4. 딸년 해외 이주(한국이 싫어서 해외로 간 문재앙 딸년 경호원 비용을 혈세로 하고 있음)5. 청와대 특활비6. 좆국 사태7.이명박한테 22조면 일자리 100만개 만든다고 입턴적있는데 정작 자신은 그 2배가 넘는 54조를 꼴아박고도 5천개도 못만든 역대급 무능함에 그 54조는 어디로 갔는지 흔적이 없음8. 탈세혐의9. 부동산 폭망(마스크 가격도 못잡으면서 부동산 가격을 어떻게 잡는다는건지 참........)10. 탈북 브로커 강제북송(적국 말만 듣고 바로 북한으로 보냄)11. 탈원전으로 인한 원전관련기업(두산중공업.한전등등)개박살 및 수조 국고손실 및 중국산 태양열 패널 들여와서 멀쩡한 산 다 깎아버림으로서 환경파괴하고 혐오스러운 패널로 다덮어버림.산림 손실 여의도 150배(시민단체 출신 중에 태양광 사업하는 놈들 많은데 그놈들 밀어준거 아닌지 탄핵 후 또는 임기 끝나면 조사해야됨)12. 평화문서를 가장한 항복문서에 싸인 -> 적국이 쳐들어올 길 다 열어줌. 13. GOP 전방부대 해체예정(1야전군 사령부.8군단.27사단.21사단 등등)14. 세월호 추모행사나 5.18민주화 운동 기념행사는 참여하면서 6.25전쟁 기념행사.천안함 추모식.연평해전 추모식등등 안보행사는 해외순방 날씨핑계등으로 절대 참여 안함(조선 민주주의 인민공화국 수석대변인이라 그런지 눈치 엄청 보는거 같음)15. 해외싱크탱크 지원중단 -> 이념이 다르다는 이유로 지원중단16. 언론사 사장에게 정부 찬양 기사 쓰도록 강요17. 기업인 강제로 북한에 끌고감18. 드루킹 댓글조작19. 말도 안되는 소득주도성장 및 주 52시간 근무로 인한 경제개박살 20. 해외순방 나가서 북한 제재 풀어달라고 읍소 -> 이게 사람새끼가 할 말인지 궁금하다21. 코드인사 끝판왕 계파정치 끝판왕 장관, 비서진 임명에 전문성은 1도 없는 운동권 출신 그쪽계열로 쫙 채워짐(조국.임종석.백원우.한병도.김영춘등등)22. 계속 퍼주는 포퓰리즘정책으로 법인세.상속세.취득세.종부세 등등 각종 세금 계속 올라감23. 청와대 압수수색 거부 및 자기들 수사하는검찰 수사팀 해체 좌천시킴 -> ""살아있는 권력도 과감히 수사해라"" 지 입으로 이렇게 말해놓고도 이지랄함​24. 검찰개혁 한답시고 대통령 견제 불가능한 공산당식 공수처 도입준비 중25. 코로나 확진자 늘어나고 사망자까지 나오는 비상시국인데도 이 인간은 지 마누라랑 기생충촬영팀이랑 웃으면서 짜파구리나 쳐 먹고있고 중국인 입국금지는 절대 안함.국민들은 뒤지든 말든 신경안쓰고 중국한데는 무슨 약점이라도 잡혔는지 마스크와 60억 지원함.대한민국 대통령인지 중국 대통령인지 심히 의심이 감​​이상 문재인의 업적임이것 말고도 더 많지만 아주 간단히 추린게 25가지임​​문재인 ""중국의 어려움이 우리의 어려움""/ 정세균 ""손님없어 편하시겠네""/ 박원순 ""박근혜 정부와 비교불가, 중궈 짜요! 우한 짜요!"".이인영 ""어려울 때 친구가 진짜 친구""/ 유시민 ""대구·경북에서 대량 확진자, 중국 국적 감염자는 6명""/ 박능후 ""중국인보다 우리 국민이 더 많이 감염시켜"" ""가장 큰원인은 중국에서 들어온 한국인""/ 강경화 ""중국에 의료진 파견 검토""/ 추미애 ""국제사회가 한국 방역 칭찬""/ 이해찬 ""우리 방역과 의료체계는 세계적 수준""/ 박주민 ""우리 정부 대응태세가 세계적인 모범사례로 인증""/ 홍익표 ""대구·경북에 최대한의 봉쇄 정책/ ​참고로 위꺼는 문재인 이하 적와대 집단들이 언론들과의 인터뷰에서 지껄인 말들임​​☆문재인 어록베스트베트남이 공산화되는것에 희열을 느꼈다 (문재인 자서전에 나와있음)세월호 아이들에게 ""고맙다""다리잘린 국군장병에게 ""짜장면 먹고싶냐?""(2015 DMZ 목함지뢰 사건)선거에서 지면 사퇴하겠다(구라만 세번 침)미세먼지 강력히 항의하겠다 (말 한번하고 관심 끊음)트위터 야동 표지 업로드후 (침묵)페미니스트 대통령이 되겠다현충일 추념사에서 김원봉 언급 ""대한민국 국군 창설의 뿌리"" 발언(참고로 김원봉은 월북뒤 김일성 정권수립에 기여하고 6.25전쟁으로 북한에서 노력훈장 받은 인물임)경제 폭망중인데도 ""우리나라 경제 좋은 방향으로 가고 있다"" 발언""중국은 높은 산봉우리 같은나라 한국은 작은 나라이지만 중국몽 함께 하겠다"" 발언""중국의 어려움이 우리의 어려움"" 발언위에글은 복사한거고요 여러분이 보기엔 문재인대통령님이 정상인가요? 친북좌파인거랑은 상관이없는건가요? 국회의원은왜 진보 좌파가많죠?"
1042,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=61404&docId=352160943&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=210&search_sort=0&spq=0,2020.04.04,문재인 대통령님 평가,정치를 잘 몰라서 그러는데 문재인 대통령님은 좋은 대통령인가요 그렇지 않나요?너무 편파적인 입장에서만 말씀해주시지 말고 현재 상황과 사실만을 바탕으로 답변해주세요. 많은 의견 부탁드립니다~~
1043,https://kin.naver.com/qna/detail.nhn?d1id=3&dirId=30704&docId=352032084&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=211&search_sort=0&spq=0,2020.04.03,방탄 너무 급해요ㅠㅠ 빨리좀요,이거 진짜인가요?? 진짜면 이거 링크좀요 지금 너무 혼란스러운데 진짜 아니면 진짜 아닌 이유좀 말해주세요ㅠㅠ
1044,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=61403&docId=351602492&qb=7L2U66Gc64KYIO2Mqe2KuOyduOqwgOyalA==&enc=utf8&section=kin&rank=212&search_sort=0&spq=0,2020.03.30,"문재인대통령 지지율 59.4%, 경향신문이 이 놀라운 지지율을 애써 숨기려는 이유는?",소위 진보신문이라고 자타가 인정해왔던 경향신문이 왜이럴까요? 어이가 없네대통령 임기 3년차인데 지지율이 59.4%나 나왔는데자기네가 의뢰한 여론조사 결과인데 이걸 애써 숨기고제목도 달지 않고 억지로 기사 올린 이유가 뭘까요?아래 동영상 보니 어이없네경향신문이 문재인대통령을 이렇게까지 미워하지요?수구신문으로 전화하고 싶어서인가요?https://www.youtube.com/watch?v=C_e4WlulIVo무슨 이유인지 모르겠는데 경향신문 참 나쁘네요..조선일보보다 더 나쁜거 같아요..도대체 이유가 뭔가요?
1045,https://kin.naver.com/qna/detail.nhn?d1id=13&dirId=130104&docId=349137667&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=1&search_sort=0&spq=0,2020.04.21,중1 코로나,1.신종 코로나 바이러스는 현재 치료제나 백신이 있나요? 2.신종 코로나 바이러스 예방 방법이나 주의사항이 있나요?이게 문제인데 다 풀어주세요ㅠㅠㅠ 꼭 논리있게 알아듣기 쉽게 답해주셔야 채택해드려요!!!
1046,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=1121&docId=350202507&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=2&search_sort=0&spq=0,2020.04.24,"[보도자료] 한-프, 코로나19 대응을 위한 협력을 강화하기로","2020년 4월 24일 발표한 ""한-프, 코로나19 대응을 위한 협력을 강화하기로"" 관련 세부내용을 알고 싶습니다."
1047,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010101&docId=348412510&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=3&search_sort=0&spq=0,2020.04.23,ebs 온라인클래스 게임,ebs 온라인클래스를 들으면서 게임이나 다른앱켜놓으면 쌤께는 학습완료라고 안뜬다던데 팩트인가요
1048,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=111604&docId=348350190&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=4&search_sort=0&spq=0,2020.04.21,코로나 소비쿠폰 배달음식 질문 있어용,뭐 자세한건 카페나 블로그 가보라 그런 거 안 받아요들어가니까 팩트는 없고 대부분 다 가능할걸요~? 시험 삼아 해보세요~이런 것 만 있어서요ㅠㅠㅠㅠㅠㅠㅠ1. 소비쿠폰 받은걸로 배달음식 주문 가능 한가요?2. 배민 현장결제 이용하려면 소지자등록 해야하나요?3. 배민 선결제(미리 결제) 하려면 소지자 등록 해야하나요?4. 소지자등록 공인 인증서 없이 할 수 있나요? 공인 인증서가 없어요....
1049,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110602&docId=350457722&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=5&search_sort=0&spq=0,2020.04.24,김정은 걸린병,코로나 걸린건가요??
1050,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60802&docId=348295390&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=6&search_sort=0&spq=0,2020.04.21,☆경 김정은 중태 축☆,김정은이 우한 코로나에 걸렸을 가능성이 있나요?있다면 어느정도 있나요?
1051,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010101&docId=348131607&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=7&search_sort=0&spq=0,2020.04.21,북한 김정은 죽으면 전쟁 일어나요?ㅠㅠ,"김정은이 뒤지면 중국이 가만히 있을리가 없고 정권 잡으려고 여기로 오면미국이랑 그런 나라들도 막 와서 전쟁날수도 있다고 하는데 진짜에요???만약 김정은이 정말 죽었다고 치면, 진짜로 전쟁이 날 가능성이 조금이라도 있나요?김정은 없어지고나면 북한은 대혼돈에 빠지고 그 시기를 틈타 주변에 있는 나라나김정은과 친분이 있는 국가들이 다 북한을 치러 올거라고 하던데 정말 그럴수도 있어요?북한인들 마인드가 자기들 망할바에는 자멸하자는 마인드라서 김정은이 죽고나면어떤 일이 일어날지 아무도 모른다고 하던데 북한인 마인드가 이런식인것도 진짜인가요?한 6년전인가 그쯤에 정은이 뇌사설도 퍼졌었고 지금 김정은 코로나 걸렸을수도 있다던데,그리고 태양절인가 그때도 원래는 매년 성대하게 보냈었는데 최초로 김정은 모습이 안보였고이상할 정도로 북한 내부가 조용해서 분명히 중앙에서 큰일이 일어났다고 하더라고요.북한 위생의 달에도 거리 청소하기, 나무심기 등을 하는 달인데 당에서 아무런 지시도 내려오지 않았대요. 김정은이 코로나 걸렸는데 코로나 걸렸다고 하기엔 좀 그래서 수술이라고 핑계댄거일수도 있죠?차라리 코로나면 치료 성공할 가능성이 더 높지 않나요?ㅠㅠ 아님 단순히 비만 때문에...? 전쟁이 안나더라도 북한이 망해서 중국이랑 국경 맞대면 조선족들이 떼거지로 넘어와서범죄율도 10배 이상 늘고 진짜 재앙 시작이라고 하던데 사실인가요...???근데 방금은 또 어떤 분이 청와대 공식발표 지금 북한 지방에서 돼지가 시찰 중이라는데그럼 돼지 안죽은거예요? 어떤 분들은 이런거 다 구라 주작이고 가짜니까 믿지 말라고 하시는데어느쪽이 거짓이고 어느쪽이 진실인거죠?+우리나라 공산주의로 변하고 있다는데 아니겠져....??"
1052,https://kin.naver.com/qna/detail.nhn?d1id=8&dirId=816&docId=349303621&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=8&search_sort=0&spq=0,2020.04.21,컴퓨터 가격,요즘 코로나때문인지 기분탓인지 계속 부품들 가격이 올라가는 것 같은데 언제쯤에 좀 안정될까요??? 가격이 올라가는 이유는 무엇인가요??
1053,https://kin.naver.com/qna/detail.nhn?d1id=8&dirId=80101&docId=348998404&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=9&search_sort=0&spq=0,2020.04.23,김정은 사망 소식,유사언론 및 중국 언론   = 김정은이 수술을 하였고 태양절에도 참석을 하지 않았으며 장성민과 사모펀드의 찌라시를 인용하여 김정은이 사망하였다는걸 보도함 + cnn의 보도한국 청와대와 NSC 및 일본 언론 / 중국 공산당 발표 = 김정은이 수술을 한 것은 맞지만  위독한 상태는 아님.채널A 및 SBS 등 주요 방송국 = 평양에 코로나 확진자가 발생하였고 ( 경호원 중 ) 수술 후 라서 원산에서 격리 및 휴식 중인게 포착됨.*미국은 발언이 애매모호 하여 말 하지 않았습니다.지금 김정은이 사망했다는 기사들이 인용하는건 1번인데 주식 하는 사람들 말이라면 김정은 사망이 사실이라면  환율/주식 등 큰 변화가 있어야 하는데 방산업 빼고는 딱히 변동이 크게 없고 원래 김정은이나 북한 관련 일이 터지면 방산업은 항상 상승하고 내려간다고 하는데 뭐가 맞는말인가요??1번을 말하는 사람들은 4월 안에 사망소식 나올거라는데 만약 이게 사실이라면 남북전쟁 또는 미중전쟁이 일어날까요? 아니겠죠?
1054,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=1129&docId=348404211&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=10&search_sort=0&spq=0,3시간 전,서울 이쁜여자 많나요,저희 엄마가 서울가면 이쁜여자 천지라고 공부하라는데 정말 팩튼가요 진짜로요 (촌놈)
1055,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60103&docId=348519249&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=11&search_sort=0&spq=0,2020.04.21,문재인 대통령 능력에 대해 질문하고 싶습니다,코로나 이전에도 문재인 대통령 임기동안 경제력이 많이 약해진 것은 팩트잖아요?그런데 이걸 이명박 박근혜 10년간 나라가 망가져서 그렇다고 주장하는 사람들이 있더라구요그렇게 말할 수 있는 근거는 뭔가요??제가 본 자료에서는 이명박 대통령이 세계 경제 발전이 뒤로 퇴보할 때 혼자 한국을 발전 시킨 대통령으로 아는데요제가 아는 사실과 많이 다른가요?이번 총선 결과를 보고 제 신념이 틀린거라면생각을 많이 바꾸고 싶기에 근거있는 답변 부탁드려요!
1056,https://kin.naver.com/qna/detail.nhn?d1id=5&dirId=5010601&docId=349998049&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=12&search_sort=0&spq=0,2020.04.22,"김정은, 이상 없다 !!!","비록  김일성 코스프레 때문에  과도하게 몸집을 키운 결과  누룩돼지가 되어서는분명 건강이 상당히 안 좋은 것은  누가 봐도 당연한 것이지만,김일성이 83세 정도 / 김정일이 70세를 살았다는 점에서최소 50세 이상까지는 큰 문제가 없을 것입니다.다만, 심장 스탠트 시술이나 여타 조치는 필요하겠지요.이런 것을 계기로  고도의 전략을 쓸 수 있다는 점이 더 가능성이 농후한 점입니다.그래서 이미 미국의 신경을 건드려  '위중설'까지 터지게 만들었으니까요.트럼프가  '있지도 않은 편지설'을 터트린 것도 그중의 하나이고, 이것을 부인하는 과정에서수술과정에 터진  예측이자 타진의 의미가 있다고 볼 수도 있습니다.그래서 한국 총선결과가 우호적인 데 따른  향후 과정에 우위를 선점하려는 것도 있겠고코로나를 비롯한 경제 위기에 따른 대책도 시급하기에  무엇인가  특단의 핸들링이 필요하지요.미국과 CNN은  타진 식의 당연한 전개를 했고,야당의 의원이나 여타 설치는 자들은  덥석 물어버린 것이고요.[[ 김정은, 북한 수뇌부도 그렇지만  의외로 농간과 술수가 대단합니다. ]][[ 최소한 50세 이상은 거뜬히  그 몸으로 버틸 것이고요. ]]북한 문제,  느려도 '재인' 걸음인  문재인 대통령 식이 아니면 그 누구도 힘듭니다.경거망동하면 절대 안 됩니다.설령 김정은이 어떻게 되더라도  북한 체제는 여전히 김일성 왕조로 가는 것으로 되니까요.몇 명의 경거망동하는 자들만 우습게 되는 결과가 될 것입니다.아직도 팔랑귀나 잰다리로 놀다가는  영영 비웃음의 대상 ??"
1057,https://kin.naver.com/qna/detail.nhn?d1id=1&dirId=11002&docId=348356403&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=13&search_sort=0&spq=0,6시간 전,토크멘터리전쟁사는 한겨레신문 출신이자 문재인 빨아대는 새로운 국방홍보원장이 김정은 눈치보여 폐지한 거라는 말이 사실인가요?,"토크멘터리전쟁사는 한겨레신문 출신이자 문재인 빨아대는 새로운 국방홍보원장이 김정은 눈치보여 폐지한 거라는 말이 사실인가요? * 영국 BBC 방송의 저작권을 위반해서라고 하려고 한다면 근거를 대어주시든가요. 현재 그러한 얘기도 없이, 그냥 ""노잼이라는 일부의 항의가 들어와서""라고 국방홍보원 측에서는 관계자들에게 느닷없이 통보했다는 판이니까요."
1058,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=710&docId=350205244&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=14&search_sort=0&spq=0,2020.04.21,오늘 김정은 죽을 수도 있다고 나왔잖아요...김정은 죽으면 우리나라가 중국에 붙고 세계 3차대전이 일어날수도 있다는데 어떡하죠...?제가 이런거를 무서워하고 못 잊고 그래서요ㅜㅜ 세계 3자대전 일어나면 저희 아빠께서도 나가야하는데...너무 무서워요ㅜㅡㅜ, 
1059,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010101&docId=348097436&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=15&search_sort=0&spq=0,2020.04.23,사모펀드 김정은 찌라시,김정은이 사망했단 뉴스의 찌라시 원 출처가 사모펀드란데 사모펀드라는 곳이 믿을만한 찌라시만 내보내나요??
1060,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70111&docId=349609957&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=16&search_sort=0&spq=0,2020.04.21,과학이 사실이 되는 과정이 뭔가요?(꼭 과학이 아니라도),안녕하세요. 질문이 있습니다.주장이 입증되고 그로인해 사실이 됩니다. 그렇다면.1. 주장 - 입증 - 사실의 과정을 상세히 알고 싶습니다.2. 누가 입증을 인정하죠? 기관? 정부?3. 역사적으로 입증이 되어도 믿지 않는 사람들이 많았나요?4. 지동설도 입증 후 처음부터 인정받지 못했겠죠.   현재는 거의 대부분의 사람들이 믿는데 그 이유는   시간이 지나서 ? 믿는 사람이 점차 늘어남에 따른 연쇄작용으로?   그것도 아니라면 무엇 이라고 생각 하시나요? 코로나 조심하시구 행복한 하루 되셨으면 좋겠습니다.
1061,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010107&docId=347987458&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=17&search_sort=0&spq=0,2020.04.22,김정은 사망하면 전쟁나나요 이거에 대해서 자세히 설명해주세요, 
1062,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=61402&docId=348633259&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=18&search_sort=0&spq=0,2020.04.23,김정은 사망 이후 사태,현재 김정은에 대한 기사들이 많이 거론되고있던데만약 김정은이 죽는다면 남한에는 어떤 상황을 겪게되는지또한 그 자리를 물려줄 후계자가 없다거나 전쟁이 날 확률이큰지 궁금합니다 전쟁이라는 단어만 들어도 많이 무서운데..좀 신경이 쓰여서 여쭤봅니다.
1063,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010102&docId=348161099&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=19&search_sort=0&spq=0,2020.04.24,김정은이 죽으면 다음 북한은 누가 맡아요?,동생 김여정이 북한 책임지고 그러나요?
1064,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010101&docId=346978493&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=20&search_sort=0&spq=0,2020.04.21,요즌 갑자기 김정은 수술 이런 얘기가 뜨더라구여.... 뭔 일이져?ㅠㅠ,김정은 수술인가 얘기가 ㅈ자꾸 뜨던데 뭔일이에요?
1065,https://kin.naver.com/qna/detail.nhn?d1id=9&dirId=9020203&docId=350560460&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=21&search_sort=0&spq=0,2020.04.22,김정은이 키170cm에 몸무게 150kg정도라는데키크고 사람말할수 있는 돼지인가요아님 ㅈㄴ 뚱뚱한 돼지인가요, 
