,url,date,q_title,q_content
1048,https://kin.naver.com/qna/detail.nhn?d1id=8&dirId=80101&docId=350638609&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=185&search_sort=0&spq=0,2020.03.21,내공100짝사랑.. 너무 힘듭니다,저는 올해 갓 성인이 된 20세 남자입니다저는 SNS에서 알게 된 한 여성 분을 짝사랑 하고 있습니다그 분과는 우연히 알게 되었고 서로 대화도 하며 친해지게 되었습니다처음에는 10살이라는 나이차이때문인진 몰라도 그냥 친한누나? 친누나?정도로 느껴졌던 분이 점점 친해지게 되면서 한 분의 아름다운 여성으로 보이고 알아가면 알아갈수록 반했다는게 세삼 느껴졌습니다편도로 3시간 4시간이라는 장거리여도 누나가 부를때면 언제든지 찾아가고 맛있는것도 먹고 술도먹고 그런 사이가 되었습니다하지만 점점 시간이 흐를수록 걱정이 생겨서요누나가 있는 지역으로 가기위해 반수를 준비하고 있고 앞으로도 군대도 있어서 그 사이에 누나와 멀어질까 잃을까 고민을 많이 하고그런마음에 누나에게 너무 성급하게 고백을 했습니다누나는 그냥 친한 누나동생사이로 남았으면 한다고 하셨구요그 후로 누나와 거리감이 느껴졌지만 그래도 한결같이 밝은 모습을 보여주려 애썼습니다근데 점점 수능준비가 가까워질수록 누나가 선긋는? 멀어지는 모습이 보였고결정적으로 누나가 말씀하셨어요 나 좋아하지 말라고애인 있으니 상처받을거라고누나의 말이 진실인지 거짓인지는 모르겠지만 이건 알것 같았습니다누나는 저에게 마음이 없다는걸요누나를 잊어보려 공부도 해보고 운동도 해보고 게임 영화 뭐 다 해봤지만 집중이 전혀 안되고 잊을수가 없습니다눈감으면 누나가 생각나고 눈 뜨면 누나가 아른거리고 잠에 들면 꿈에 누나가 나올정도로 누나밖에 생각이 안납니다저 어떻게 해야 할까요재수기간동안 누나와 가끔 연락하다재수 끝나고 멋지게 누나 앞에 서는 꿈을 그리곤 했는데지금 상태로는 재수는 커녕 제대로 살아갈수도 없을것같습니다너무 힘듭니다 지치고 외롭고 공허해요어떻게 해야할까요..
1049,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=4010506&docId=352191452&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=186&search_sort=0&spq=0,2020.04.05,대출문의요,"안녕하세요 제가 1000만원 정도를 대출받으려고 하는데 개인 사업자 피부샵을 운영하고있고 카드매출이 없어 월소득은 300 정도로 잡힙니다나이는 28입니다 신용카드 사용한지 8년되었고 연체기록 없습니다 신용등급은 6등급이고현대카드, 하나캐피탈, 기업은행마이너스통장 사용하나캐피탈 차량 리스까지해서토스에서 대출로 뜨는것을보니 4000정도가 대출로 있습니다대출연체 없구요저축은행에서 대출은 힘들까요? 대부업체도 생각하고있습니다어디서 대출 받는게 좋을지 궁금합니다"
1050,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=1127&docId=351034486&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=187&search_sort=0&spq=0,2020.03.25,정치 진보 v 보수,왜 사람들은 좌가 잘못된것 처럼 까죠? 이해가 안가네요
1051,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=61404&docId=352348252&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=188&search_sort=0&spq=0,2020.04.06,내공20문대통령님이 욕먹는 이유가 멀까여,인터넷 보면 자주 욕먹으시던데 정치판을 잘 모릅니다. 왜인가여
1052,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40102&docId=350689180&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=189&search_sort=0&spq=0,2020.03.22,여유자금 주식투자,"지난달 2억을 대출(이자 연2.4%)받아 1억3천이 남았는데 3년계약이라 어디에 써야할지 고민이네요 코로나때문에 구입하려던 상가를 고민끝에 포기, 기존사업 운영자금으로 7천사용 후 남은 자금입니다 주식에 투자할까 아니면 위약금 내고 은행에 반납할까 고민중 입니다"
1053,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=4010302&docId=351986216&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=190&search_sort=0&spq=0,2020.04.03,암보험료 비교사이트 (최저가),암보험 알아보는데요. 암보험료 비교사이트 좀 알려주시면 감사하겠습니다. 그리고 유사암이라는게 있던데 유사암은 뭔가요?? 왜케 복잡한거죠 ?ㅠㅠㅠ
1054,https://kin.naver.com/qna/detail.nhn?d1id=8&dirId=81302&docId=351914746&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=191&search_sort=0&spq=0,2020.04.02,내공60택배언제받을수있을까요,택배 언제올까요 그리고 오늘 택배활동이 왜 안뜨죠?cj대한통운6623521962
1055,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40102&docId=353467142&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=192&search_sort=0&spq=0,2020.04.17,내공100처음으로 주식을 시작하려는데요...,17살입니다. 주식을 시작하려고 하는데요. 비대면으로 계좌 만드는거와 직접 증권사가서 계좌 만드는게 수수료가 다르나요?
1056,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=61401&docId=350695520&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=193&search_sort=0&spq=0,2020.03.22,코비드 / 코로나 / 치코비드 ?,"사스도  메르스도  코로나바이러스 감염증이었다.그것을 정황이나 지역과 연계하여  WHO가 규정한 병명이  사스 / 메르스였다.그리고 한국도 당연히 세계공통명인  이것을  따랐다.그런데 이번 코로나변종 사태에서는  WHO가 코비드19(COVID19)라고 한 것을  유독 한국만코로나19(CORONA19)로  따로 부르면서  '병기'하는 이중고를 겪으면서 마이웨이하고 있다.'국민학교'를  '초등학교'로 고치면서  소모된 재정과 국민의 재정부담이 엄청났었다.그럼에도 바꿔야할 이유와 목적이 분명하다면 바꿔야 할 것이다.(개인적인 견해로는,,,)북핵에 대한  미국과 강대국들의  기존 입장인  [ CVID ]와 비슷한 이 병명을 써서  북한을자극하거나  또 다른 문제를 만드는 것보다,  번거롭고 비용 부담이 있더라도  알기 쉽고탈없게  [ 코로나19 ]가 뱃속 편한 것이었는지 모르겠다.나중이라도 정말  북한에 코로나19가 범람하는 일이라도 생기면  그 어느 나라보다 심각하게상황이 악화되면서  그 여파는 핵보다 더할 수 있을 텐데, 거기에 이름까지 COVID로 부르면 기우가 현실이 될 수도 있는 일이니까 말이다.그래서 방송과 매체마다  두 가지를 병기하면서  한국형 이름과 한국형 대처로 유명해졌다.여기에,트럼프가 느닷없이  한국 따라잡기를 하면서  '중국 바이러스'라고 강명하고 나섰다.그렇다면 [치코비드 / CHICOVID(CHINES COVID) ]가 되는 셈이다.물론 미국이 이를 따르지는 않더라도  트럼프 지지자와 중국의 속임수를 비판하는 자들이라면치코비드라고  하든지 트럼프의 비난을 옹호할 것이다.분명한 것은,평소 깡패짓을 하는 트럼프의 몰지각한 행태나 갑질도 많았지만,  이번 사태에 대해서는 분명중국이 원천적인 잘못을 했고,  사후처리에서도 계속 발뺌에 적반하장격인 것에 대해서는트럼프가 옳다는 것이다.조금이라도  일찌감치  전세계에 알리고  신속한 대응을 했더라면  전혀 달랐을 것이다.한국 역시  신천지의 짱개스러운 속임과 거짓과 비협조에 헛소리까지 하는 행태로지금처럼 온 나라를 말아먹는 수렁에 빠지게 했다.이에 발맞춘  일부 광신도들과 이기적인 자들이  죽어라 모임을 고집하면서,호미로 막을 것을 가래로도  못 막을 상황으로 계속 몰아가고 있다.그래서 역병의 늪에서 경제파탄의 늪으로   그리고 교육파탄까지 이어지는데도 나 몰라라다.이러다가는  아무리 안정이 되고 백신이 나와도  변종에 변이까지 겹치면서백신이 무효한 또 다른 역병을 만들 수도 있고, 상시질병으로 자리잡을 수도 있다.[ 코로나19 ]로 개명한 것이  다시금  한국형으로 만들어질 수도 있다는 이야기다.[ 코리아나 20 ] ??이렇게 되면 명분도 의미도 없는 절망으로 빠져들 것이다.애써 세계적으로 귀감이 되는 대처와 대응으로  자리잡을 수 있는데 말이다.이제 종교니 집회자유니 하는 것들을 떠나  국가존망을 위해 이 눈치 저 눈치 볼 것 없이  속히  칼을 뽑아야 하지 않을까 ??"
1057,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=612&docId=350559994&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=194&search_sort=0&spq=0,2020.03.20,지구멸망 오늘 아니죠???,"https://gall.dcinside.com/board/view/?id=mystery&no=1331259&page=1 3/20일날 지구멸망 어쩌고 하는데 오늘인데 아니겠죠?? 막 인도닌까 마야 시간 기준으로 내일 이거나 막 그런일은 진짜 아니겠죠??""???ㅠㅠㅠㅠ"
1058,https://kin.naver.com/qna/detail.nhn?d1id=3&dirId=30103&docId=351047177&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=195&search_sort=0&spq=0,2020.03.25,"코로나19진짜뉴스,가짜뉴스 선별법",코로나19진짜뉴스와가짜뉴스를찾아서정리하고진짜뉴스를선별할수있는방법 급해요      알려주시면채택합니다빨리요내공100드립니다
1059,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60206&docId=353584523&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=196&search_sort=0&spq=0,2020.04.18,"동물병원측이 저를 고소했습니다.(명예훼손,모욕죄)","*사건 흐름*작년 12월경 강아지가 다쳐서 저희 부모님이 밤에 A 동물병원을 데려갔습니다.(그때 저는 같이 없었구요)발목이 찢어져서 하얗게 뼈가 보일정도라서 데려갔는데 그 동물병원에서 담당 선생님이 안계셔서 다음날 연락준다 라고 했습니다.그러다가 몇시간뒤 전화 와서 갑자기 자기네들은 대형견 수술 장비가 없으니 B동물병원으로 데려가라고 했습니다.B동물병원 갔더니 피검사,엑스레이검사는 다 하고는 수술은 2주뒤에나 된다 라고 합니다.2주동안 드레싱 치료만 가능하다 라고 합니다.여기서부터 상식적으로 이해가 안됩니다.그리고 강아지한테 보호자한테 별 말도 없이 마취제를 투여 합니다.왜 수술이 안되냐 라고 따지니까 다음날 가능 할수도 있으니 일단 동물을 병원에 두고 가라고 합니다.저희 부모님은 다음날 다른 병원으로 가야겠다 싶어서 됐다고 했습니다.해당 병원에서는 기본 처치만 받았구요.그리고 집에 도착해서 보니 강아지가 자꾸 생식기를 핥습니다.생식기를 같이 붕대로 칭칭 감아놨더군요.그리고 다음날 C병원을 방문 합니다.C병원에서는 아킬레스건이 찢어졌다며 바로 수술 들어갔고 지금은 완치되어 잘만 걸어다닙니다.열이 받아서 여기까지 있었던 사실들을 바탕으로 저희 부모님이 저더러 어디 신고 할 곳 없냐 라고 하십니다.저는 거짓없이 위 일들을 네이버 카페에 올렸습니다.공익성이 목적이었기에 초기 글 상단에 ""저희와 같은 일을 겪지않으시길 바라며~~~이러저러한 일을 겪었고~~~이런 병원들은 문을 닫았으면 좋겠다~~얼마나 돌팔이이면~~~""와 같은 글을 작성 했습니다.그리고 해당 병원에 대한 댓글들이 줄줄이 달렸구요.혹시나 해서 직접적인 욕들은 하지않았습니다.며칠뒤 B 병원에서 해당 게시물 삭제 요청을 했는지 게시글이 내려갔습니다.더 많은 사람들이 봐야하는데 글이 내려갔으니 또 다시 올렸습니다.또 글이 내려갔습니다.이번엔 인스타에도 똑같은 게시물을 올렸습니다.그리고 지난 3월초 경찰에서 조사받으러 나오라고 연락이 왔습니다.참석해서 조사를 받았습니다.*조사내용*해당 병원에서 명예훼손,모욕죄로 고소를 했다.1.발바닥인데 아킬레스건이라고 적은거(병원에서 제출한 사진은 여기저기 짤려서 어떤 부위인지 분간이 안가니 원본사진 있으면 보여달라길래 보여줬습니다. 조사하러 들어온 경찰관 둘 다 발바닥이라고 하기에는 문제가 있어보인다 라고 합니다.)1.2 C병원(수술 한 병원)측의 진료확인서 달라(증거로 첨부 했습니다.)2.다른 보호자가 예전에 해당 병원 주사기 재사용 관련 글을 올린것에 대해 투약기와 주사기 구분을 하지않아 해당병원을 위생불량으로 만들었다(병원이나 수의학 혹은 관련기관에서는 투약기, 주사기 구분지어 말 하는지는 몰라도 대부분의 일반 동물 보호자는들은 '약 먹이는 주사기'라고 할지언정 두가지를 구분지어 말 하지 않는다 라고 답함.)3.생식기 부분을 같이 묶어버렸다 라고 적은점(발견 당시 너무 화가나고, 강아지가 계속 핥길래 미처 증거 사진 찍을 정신이 없었다 라고 진술)4.얼마나 돌팔이이면 동종업계 수의사가""그 병원이 잘 모르는거 아니냐""라고 하느냐 라고 적은 점(순간 화가나서 좀 과하게 적은것은 맞지만 그 당시에는 표현할수 있는 방법이 그것밖에 없었다. 막말로 우리가 음식점에서 배달을 시켜먹은것도 아니고 생명을 다루는 병원인데 그정도는 할수있다고 생각한다 라고 답변.)5.확인차 B병원으로 확인전화같은건 해봣나?(저희 부모님이 거짓말을 할 리는 없다고 생각해서 딱히 병원측으로 연락해보지는 않았다.)6.글을 적은 이유(많은 사람들이 글을 봤으면 해서 라고 답 함.)6-2.카페에서 회원들이 그렇게 답 하라고 해서 그렇게 답 한거 아닌가?(그건 아니다 라고 답함. 실제로 회원들이 그렇게 댓글을 단 것은 경찰서에서 조사받으러 오라고 전화 온 이후 입니다. 녹취본도 있구요.)*질문*1.지금 단계는 경찰에서 검찰로 넘어가서 수사중이라고 뜹니다.내용은 그대로 명예훼손 외 1건 이라고 나오는데, 경찰측에서도 저를 처벌해야한다고 생각해서 저를 검찰로 넘긴건지?2.해당 병원과의 싸움때문에 몇달동안 너무 지쳤는데 앞으로 어떻게 해야할지3.검찰로 넘어간지 약 4일정도 지났는데 얼마나 더 싸워야할지4.만약 벌금형이 내려질 경우, 사회초년생이라 모아놓은 돈도 얼마 없고 코로나때문에 월급도 반토막나서 먹고살기 너무 힘든데 어떻게 하면 좋을지5.조사 받고나서 부모님한테 사실 여부를 한번 더 물었으나 경찰에 진술 한 내용과 약간 다른게 있는데 이것때문에 저만 정말 미칠것같습니다. 저는 어떻게 대처를 해야할까요고소장 받은적도 이번이 처음이고 비싼 변호사 선임을 하기에도 경제적 부담이 너무 커서 이곳에 올려봅니다..내공냠냠,성의없는 답변 신고합니다."
1060,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60906&docId=351853972&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=197&search_sort=0&spq=0,2020.04.01,저는 무교인 사람인데요.. 종교에 대해 궁금한게 있습니다.,"요즘 신천지 때문에 코로나 난리잖아요. 신천지는 이만희씨를 신으로 여기고 성경말씀도 거짓으로 꾸며서 전파한다고 들었는데 여기서 질문하겠습니다.1. 신천지나 하나님의교회,여호와의증인이 이단에 속하나요? 사이비에 속하나요? 아니면 둘다 포함되나요?2. 이단이랑 사이비 차이에 대해 구체적으로 알려주세요.3. 신천지랑 비슷한 하나님의교회,여호와의증인,통일교 이런집단들도 인간을 신으로 믿는거 같던데 혹시 어떤 사람을 신으로 여기며 어떻게 많은 사람들을 꼬시는 건가요?4. 통일교나 대순진리회,대진성주회 이런집단은 다 사이비죠..?5. 하나님의교회,여호와의증인,통일교도 신천지처럼 성경말씀 거짓으로 꾸며내고 포교(전도)활동도 하나요?6. 마지막으로 대순진리회 대진성주회 같은집단이죠..?성심껏 답변 부탁드립니다ㅠㅠ"
1061,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40108&docId=351908947&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=198&search_sort=0&spq=0,2020.04.02,내공50오피스텔투자 관련해서 질문좀 드리겠습니다.,안녕하세요. 오피스텔투자를 생각하고있는 20대입니다.이번 코로나사태로 주식으로 수입이 좀 많이 생겼는데오피스텔쪽으로 투자를 해서 임대수익을 내볼까합니다.전문가분들의 추천 지역이나 조언좀 듣고싶습니다.답변부탁드립니다.
1062,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=61404&docId=352378426&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=199&search_sort=0&spq=0,2020.04.06,"★★★ 진실이 가짜를 이긴다 ★★★청와대, 더불어민주당, 대깨문들이 자신들의 추악한 모습이 탈로 날까봐 두려워서 '윤석열죽이기 작전'에 들어갔습니다.온갖 거짓(조국사모펀드, 조국가족비리, 드루킹, 울산선거비리, 라임비리, 신라젠비리등)이 4.15 총선전 드러날까봐 두려워서 그것을 숨기려고 초기에 중국인 입국금지를 안하고 방치 했던 것입니다. 그 결과 아시아 2위 VIRUS 감염국이 되었습니다. 대한의사협회의 수차례 권고에도 초기 입국통제를 안함으로써 경제적손실은 천문학적입니다. 이 비용은 다 국민혈세로 메꿔야 합니다. 그 책임은 누가지나요? 모두다 누구탓, 누구탓 하는 정부가 책임질까요 ? 이들을 믿을 수 있나요? 지금 의료인들은 코로나VIRUS 치료에 온갖 고통을 감수하면서 고생하고 있는데 현정부 및 관료들은 스스로 자화자찬하고 있으니 얼마나 뻔뻔스럽습니까 ? 이들은 거짓말을 하고도 떳떳하게 활보하고 있습니다. '거짓말도 100번하면 믿는다'는 괴벨스처럼 현정부가 그짓을 하고 있습니다. 완전 국민을 붕어,가재로 생각하는듯 합니다.지금 대한민국에 검찰이 아니면 누가 썩어 빠진 대한민국 거짓과 위선세력들의 추악한 모습을 들춰낼 수 있을까요 ? (마지막 희망이 검찰입니다)이들은 온갖 권모술수(김대엽사기 병풍사건, 광우병사태, 드루킹 여론조작등)로 선거를 조작했습니다. 지금 또 과거 써먹던 수법을 공영방송에서 버젖이 쓰고 있습니다. 이들은 온갖조작을 계속 할 것입니다. 여러분 이자들이 누구인지 잘 기억해 두시기 바랍니다. 감성으로 국민을 1~2번은 속일 수 있어도 계속 속지는 않습니다. 지금이 조선시대인줄 착각하는듯 합니다. 21C도 한참 지났고, 글로벌시대에 우리가 살고 있는데 이들은 조선시대적 마인드로 국민을 교육시키려합니다. 그러니 정치가 후진국이란 소리를 듣는것입니다. 이들은 국민혈세인 세금을 물쓰듯 마음대로 쓰고, 여론조작&주가조작을 서슴치 않고 하면서 국민들 피를 빨아먹고 증권시장을 교란시키고 있습니다. 이들은 온갖 거짓이 들통 날까봐 ""거짓이 거짓을 낳는것"" 처럼 계속해서 거짓말을 하는 것입니다.정말이지 마지막 발악을 하는자들처럼 보입니다. 정말 코로나VIRUS와 함께 대한민국에서 퇴치해야 할 VIRUS들 입니다.이럴때 언론이 제대로 역할을 해야 하는데 민노총의 하수인이 된 154개 언론노조가 여론조작에 동참하고 있습니다.앞으로 검찰개혁 얘기하는 사람들은 현정부와 한통속으로 '온갖 비리를 덮겠다'는 뜻이기에 '사기공동체' 집단으로 생각하시면 됩니다.주변에 '검찰개혁 외치는 자'='비리집단과 한통 속' 임을 시인하는 자들이므로 절대로 이들과 돈거래나 얘기를 하지 마시지 바랍니다. 이들은 사기꾼들 이기에 당신을 사기칠 것입니다.지금 대한민국은 진짜와 가짜의 싸움입니다. 역사는 언제나 진실이 승리했습니다.가짜정치인,가짜언론인,가짜법조인,가짜교수&교사,가짜시민단체,가짜노조를 뿌리뽑지 않으면 자유대한민국은 침몰하고 말것입니다. 입법기관이 선거법을 야당과 합의없이 자기들 멋대로 만들고 지키지 않고 편법을 동원해서 비례정당을 2개씩이나 만드는 꼼수를 쓰고 있습니다.이런게 법치국가 맞습니까 ? 입법부가 개판인데 나라가 잘 돌아가겠습니까 ?행정부는 거짓을 입에 달고 있으며 잘못에 대한 반성은 전혀 안하고 모두다 누구탓 누구탓 지꺼리고 있습니다.이게 나라입니까 ? 나라는 맞네요. '한번도 경험해보지 못한 나라'이번 선거는 그런 가짜들을 뿌리 뽑는 선거이기에 당신의 소중한 1표가 대한민국을 구하는데 일조할 것이라 생각합니다. 그래서 이번 선거는 인물보다는 정당을 보고 투표를 해야합니다.아무리 똑똑한 인물이 국회에 입성해도 자기의 의사를 표시 못하고 공산당같은 거수기 역할만 할것이기 때문입니다.온갖 거짖과 부정을 저지른 자들을 공천하고, 사기행각을 벌인 자들을 버젓이 비례대표로 공천하는 정말 썩어 빠진 정당입니다.우린 중국공산당, 조선로동당 2중대같은 더불어민주당을 이번에 반드시 퇴출시켜야 합니다.이번 싸움은 자유민주주의와 인민민주주의의 싸움입니다.지금까지 대한민국 곳곳에 붉은 공산화세력들이 암초처럼 자라고 있었습니다.청와대&더불어민주당&대깨문 + ‘신천지’가 새로운 자유대한민국의 악의 축으로 등장했습니다. 이들이 하는 행동을 보면 ‘중국의 한국 속국화’에 일조함을 알 수 있을 것입니다. 6.25 남침에 가담하고 우리보다 후진국인 나라에 아부하는 나라가 어느천지에 있습니까 ?우리는 작년에 ‘온갖비리의 소유자인 조국의 비리’를 옹호하는 대깨문들을 보셨을 것입니다. 지금 대한민국은 한마디로 미쳐가고 있습니다. (정의와 양심과 상식이 없는 사회)신천지는 종교의 탈을 쓴 사기꾼집단입니다. 신천지는 거짓을 당연시 해도 된다고 신도들에게 주입시킵니다. 기존교회를 통째로 삼키려는 전략전술이 중국공산당, 북한정권, 히틀러의 선전부장 괴벨스랑 똑 같습니다.이번선거에서 자유우파가 패배한다면 이런 암세포들이 자유대한민국 국민을 잡아 먹을 것입니다. (돈 몇푼에 양심을 팔지는 맙시다. 다 국가부채입니다)주변에 깨어있는 시민들이 보이는 모습을 보니까 대한민국이 이제 조금씩 희망이 보입니다.투표권이 있다는 것은 성인이란 의미입니다. 성인은 뭐가 진실인지 가짜인지 사리분별할 수 사람이 성인입니다.4월 15일 총선은 대한민국을 좀 먹는 VIRUS를 소탕하는 날입니다. 이번 선거를 통해 가짜들이 판을 못치게 뿌리를 뽑아야 할 것입니다.4월 15일 당신의 소중한 1표가 자유대한민국을 지켜주리라 믿습니다. 자유대한민국! 지혜로운 당신만이 지킬 수 있습니다. 자유대한민국은 사기정치꾼의 나라가 아니라 우리들 부모세대들이 지켜온 소중한 나라입니다 .반드시 사기꾼들로부터 정의가 살아 있음을 투표로 보여줍시다. 그리고 자유대한민국을 꼭 지키도록 합시다. 당신의 소중한 1표는 대한민국을 지키고 살리는 소중한 애국의 1표가 될것입니다.대한민국이여! 영원하라 !!!", 
1063,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60701&docId=350948239&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=200&search_sort=0&spq=0,2020.03.24,대통령이 100조를 푼다는데...,대통령은 무슨 힘이 있길래 상상도 안되는 금액의 돈을 풀어쓰실수 있나요?
1064,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=4010506&docId=352561976&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=201&search_sort=0&spq=0,2020.04.08,내공50무직자대출 질문이요,"제가 지금 현재 무직자인데요.취업성공패키지로 간호학원은 다 끝나있는 상태입니다.근데 지금 현재 코로나때문에 시험이 연기가 계속되어져서 지금 당장 취업이 힘든상황이에요.사용하고 있는 신용카드도 없고, 소유하고있는 토지나 주택머 이런것도없고, 차도 없습니다.1,000만원 정도 대출을 받았으면 하는데가능할까요??"
1065,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40105&docId=351576325&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=202&search_sort=0&spq=0,2020.03.30,월변대출로 받고싶은데 상담될까요?,월변대출을 받으려고 합니다. 기대출 1200정도 있구요 월변대출로 300정도 필요하구요
1066,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=4010506&docId=350592176&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=203&search_sort=0&spq=0,2020.03.21,내공100무직자 대출상담,코로나 때문에 일이 없어 생활비 대출을 해야합니다27살 남자이고 면허증 신용카드 없습니다연체나 미납도 없고신용등급은 확인결과 3등급입니다혹시 가능한 1~2금융권에 대출가능상품있을까요?
1067,https://kin.naver.com/qna/detail.nhn?d1id=3&dirId=31501&docId=350601471&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=204&search_sort=0&spq=0,2020.03.21,일자리 사주좀 봐주세요..,1995년 12월 13일 새벽2시 양력 여자 일자리가 코로나때문에 다 끊겼는데도저히 생활할 돈이 없어요 혹시 일자리운이 몇월에 있는지 지금 면접 하나 보러가는데 그 일을 해야할지 너무 궁금하네요 부탁드립니다ㅠㅠ
1068,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=1117&docId=350593882&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=205&search_sort=0&spq=0,2020.03.21,내공100나는 누구이며 인간은 무엇이고 우주는 무엇이며 모든것은 근본은 뭔가요?,우주가 무에서 빅뱅으로 인해 시작되었는데 뭐 어쩌고저쩌고 과학적인거말고 실제로 우린 뭘까여 모든것의 처음은 무엇일까요 말그대로 처음 시초 근본은 무엇인건가요 생각하면할수록 답이없네요...제발 이 공허한 마음을 채워주세요
1069,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60901&docId=350710669&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=206&search_sort=0&spq=0,2020.03.22,신천지 성도들의 현재 심정,"화장실에서 오래 있으면 화장실 냄새를 모릅니다.화장실에서 나와야 비로써 화장실 냄새를 맡을수가 있지요그처럼 신천지 내부에 있을 때는 신천지의 잘못된 교리와 사기란 것을 모르다가 그곳에서 나와야 비로써 알수있어요코로나 때문에 한동안 교회에 안나가고거짓교리로 세뇌를 주입받지 못했으니까 세뇌가 풀려서 탈퇴한 사람들도 많을 것이고, 탈퇴를 생각하는 사람들도 많을 것이고, 탈퇴를 안해도 양다리 걸치고 망설이는 사람들도 많을 것인데....그중에는 이만회씨와 운명을 함께하겠다고 하는 사람들도 있겠지요처음부터 크게 사기칠 목적을 가지고거짓으로 시작한 것이면 운명을 같이 한들 뭐가 이루어질까요?그러는 자신들만 손해죠그곳에 계속 남아있어봐야 자신들만 손해지요 권세가 있어서 이득을 챙기는 사람들이라면 몰라도"
1070,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60701&docId=350954307&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=207&search_sort=0&spq=0,2020.03.24,문재인대통령이 무슨잘못을했나요,문재인대통령이 어떤 문제와 잘못을 저질럿기에 대통령탄액이 나은거에요
1071,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=4010506&docId=351093130&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=208&search_sort=0&spq=0,2020.03.25,bNk 저축은행 햇살론,제가 작년 카드연체가있었는데 7월초 쯤 연체 해지 되었다고 떴습니다. 그후로 꼬박꼬박 대출금 내고 50만얼마남아 있구요 이번에 bnk 저축은행 햇살론 대출 알아봤는데 4대보험 미가입인데 가승인 900만원이떴습니다 . 뜬 후에 서류 다내구요 부결날수가있나요...8등급입니다
1072,https://kin.naver.com/qna/detail.nhn?d1id=5&dirId=50503&docId=351237270&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=209&search_sort=0&spq=0,2020.03.27,23살 군필입니다 무직자고 신용등급은 6등급입니다 기대출은 한성500>bnk700>nr100순으로 받앗습니다 100정도 대출 받을 수 있을까요 대출은 2월 중순쯤 받았어요 작업대출 수수료 말고 되는곳이 있나요 폰테크는 안해요, 
