,answers,average_noun_counts,average_verb_counts
221,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.꼭그런건 아닙니다나라에서 새로운 지침이 나왔습니다.주증상은 발열 기침 폐렴 호흡곤란 목아픔 입니다.증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면서 3-4일동안 경과를 관찰하세요. 코로나 19 감염이 지역사회 감염으로 번지면서 불안감이 고조되고 있습니다.코로나 19는 아마도 아니겠지만  증상만으로는감별이 안되어서 걱정되거나 의심되면 1339 전화하셔서 선별검사나 진료가 필요한지 안내 받아보세요. 지속되거나 증상이 심해지면 1339로 전화해서 신고해야 합니다.,5.777777777777778,1.5555555555555556
222,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.요즘 코로나 19감염이 확산되면서 두려움도 커져서 그렇습니다검사시간 최단기간은  6시간걸린다고 하는데 검사가 많이 밀리기도해서 조금더 감안하셔야 합니다,5.25,2.25
223,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.1339나 보건소 연락해서 상담 하세요.너무 걱정 마시고 상담해 보세요. ,3.25,1.25
224,많이 걱정되시죠?증상이 없으면  일단 가능한한 외출을 삼가시고증상을 관찰하세요 나라에서  새로운지침을 발표했습니다주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다 참고해주세요,5.666666666666667,1.6666666666666667
225,"안녕하세요. 하이닥-네이버 지식iN 상담의 윤현철 입니다.열이 발생했다가 현재는 증상이 호전되었나 보군요. 하지만 완전히 코로나 증상을 배제할 수는 없습니다. 병원에서 말한대로 자가격리 하시는 것을 추천드리며, 가급적 알바는 가지 않는 것이 좋을 것 같습니다. 2~3일 정도 상태 지켜보시고 증상이 지속된다면 1339로 연락하여 상황 말씀하시면 될 것 같습니다. 감사합니다.",4.142857142857143,1.5714285714285714
227,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 이세라 입니다. 코로나19 바이러스 감염과 관련된 질문과 궁금증이 많을 것입니다. 현재 증상만으로는 가능성이 떨어집니다. 경과 관찰이 필요합니다. 코로나19 감염여부와 상관없이 당분간 지속적으로 마스크와 손씻기를 해야합니다. 또한 건강한 사람의 경우 크게 문제되지 않으므로 수분 섭취, 영양섭취, 비타민이나 미네랄 보충 그리고 휴식과 수면을 통해 면역을 유지하도록 노력하시기 바랍니다.  ",6.0,1.7142857142857142
228,천식이 있으면  감기걸리면   심해질수있어요강아지는괜찮을거같아요,2.0,3.0
229,열이 계속되면 독감일가능성이 더 높아요 중국관련이슈는 없으시죠?,3.5,1.5
230,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.우한에 다녀오신적이없다면  감기라고 생각합니다너무 걱정하지 마세요,3.5,1.25
232,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.증상만으로  구별이 안되는거는 잘아시죠?증상이 비교적 가벼우니 경과를 지켜보셔도 좋을것 같아요 ,3.25,2.0
233,열이지속적으로나고 호흡기 증상이 동반되면하루이틀 지켜보시다가 계속되면  1339전화안내 받으시는것이 좋습니다,9.0,4.0
234,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 황인성 입니다. 현재 밝혀진 바로는 완치 되더라도 일정 기간 이후 다시 감염될 수 있다는 보고가 있습니다. 제 답변이 도움되셨길 바랍니다. 감사합니다.,3.6,1.4
235,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.1339나 보건소 연락 해서 상담 받으세요. ,3.6666666666666665,1.6666666666666667
236,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.증상 지속 하면 1339연락해 보세요.지시에 따르세요. ,3.25,0.75
237,안녕하세요. 서울지방변호사회-네이버 지식iN 상담 변호사 이상민 입니다. 1. 일반 94KF 규격 마스크를 사용하시는 정도로 충분합니다.,5.333333333333333,0.3333333333333333
239,괜찮으실것 같아요  너무 걱정하지 마세요  코로나 19 주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다,6.75,2.0
240,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 전평식 입니다. 질병관리본부에 연락해보세요.,4.0,0.6666666666666666
241,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 이세라 입니다. 가능성이 많이 떨어집니다. 경과 관찰 잘하세요.,3.6666666666666665,1.3333333333333333
242,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.하루 이틀 증상 관찰 하시고 증상 있으면1339나 120나 보건소 연락해 보세요. ,5.333333333333333,1.6666666666666667
243,"안녕하세요. 로시컴-네이버 지식iN 상담변호사 정필승 입니다. 상기 사항만을 가지고 피해보상을 청구하기는 어렵습니다. 초진 양성에 재진 음성이었다고 해서 초진 검사에 어떤 과실이 있다고 보기는 어려우며, 동선이 털렸다고는 하지만 제3자에게 ""누구의 동선""인지 등이 전혀 알려져있지 않기 때문에 구체적 피해가 발생했다고 보기도 어렵습니다. 다만, 처음 양성으로 나온 검사에 의하여 실제 격리된 기간이 있다면, 그 기간 동안만큼은 전염병 예방법에 의한 보상청구가 가능할 것입니다. 참고하시기 바랍니다.",6.666666666666667,3.5
244,"안녕하세요. 로시컴-네이버 지식iN 상담변호사 문종술 입니다. 법무법인의 외국변호사들의 의견을 종합하여 알려 드립니다. 제가 지금 회사 업무차 2월 말부터 인도 아난타푸르 지역에 출장와있는 상태입니다.원래 귀국일이 3월 중순인데 코로나때문에 비행기표가 없는 상태입니다. 예정일은 4월 초를 예상하고있는데 만약 한국에 입국하면 자가격리를 해야 되나요? 유럽발 한국 입국자들은 자가격리해야하는거같은데 인도는 잘모르겠네요..제가 지금 지내는 지역에도 확신자가 있다고는 하는데 입국 후 자가격리가 되는지 잘 몰르겠네요. 그리고 한다면 1주인가요 2주인가요 회사 재량에 따라 달라지는건가요? Answer: 인도 발 한국 입국자는 현재인 3월 23일 기준으로 자가격리 대상자가 아닙니다. 다만 코로나19 확산에 따라 4월 초에는 또다시 자가격리 대상자 기준이 변경될 수 있으므로 입국 전날 질병관리본부 국번없이 1339로 전화하시어 문의해보시면 더욱 정확한 정보를 알 수 있을 겁니다. 현재 3월 23일 기준으로 모든 국가에서 입국하는 사람들 전부 발열여부를 체크하고 있으며 유럽에서의 입국자와 같은 경우는 하룻동안 격리 후 증세를 확인하고 증상이 없을 시 어플을 설치하게 하여 14일간 증상발현 여부를 체크하고 있습니다. 인도 발 한국 입국자와 같은 경우는 현재는 입국 시 아무 증세가 없을 땐 따로 격리되지 않지만 증세가 없어도 반드시 핸드폰에 어플을 설치하도록 하고 있습니다. 어플을 설치하여 14일간 매일매일 반드시 증상발현 여부를 체크해야 하며, 가능하면 외출을 자제하도록 권고하고 있으나 외출에 대해선 강제성은 없습니다.                     ",8.5625,2.6875
245,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 최연철 입니다. 안타깝지만 증상만으로 다른 바이러스와 코로나19를 구별할수 없습니다.그리고 현재 전국적으로 확진자가 발견되는 상황이어서외국 또는 국내의 특정 지역을 방문하신 정황만으로 코로나19 감염 여부를 의심하기도 어려운 상황입니다. 증상이 지속되는 동안에는 가급적 외부 활동을 자제하시고,잘 호전되지 않거나 조금이라도 코로나19 감염이 의심이 된다면가까운 보건소에 문의하셔서 필요한 진료를 받으시는 것이 적절할 것으로 생각됩니다. 코로나19에 대한 정보는 질병관리본부 홈페이지나,아래의 링크(대한의사협회 제공)를 통해 확인하실수 있습니다. 질문자님의 쾌유를 빕니다.도움이 되었길 바랍니다. 감사합니다. http://coronafact.org/31              KMA 코로나 팩트 대한의사협회에서 운영하는 신종코로나바이러스 관련 팩트체크 어플입니다. coronafact.org             ",6.363636363636363,1.9090909090909092
246,증상으로만 알수는 없지만 코로나는 아닐것으로 생각됩니다,3.0,3.0
247,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.요즘 조금만 불편해도 코로나 때문에 걱정이 많습니다증상만으로 코로나를 구별할수는 없지만 코로나는 아닌 듯하니 너무 걱정하지않으셔도 괜찮을것 같아요,4.75,1.5
248,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.조심 하고 자가 격리 하세요. ,3.6666666666666665,1.3333333333333333
249,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 전평식 입니다. 대부분은 가능하니 가보세요.,3.3333333333333335,1.0
250,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 전평식 입니다. 빠른 경우 6시간이라고도 하는데1일 이상은 잡아야 할 것입니다. 선별진료소에 문의헤보세요.,3.25,2.25
251,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.확률적으로는 가능성이 별로없다고 생각합니다요즘 신규확진자수가 많이 줄었잖아요,4.0,1.0
252,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.너무 걱정하지않으셔도 될것 같습니다변화가 있으면 내시경으로 절제가 가능할 겁니다검사 안하고 가만히 계시는것이 더불안하시지 않으신가요?,3.4,1.4
253,불필요한외출은 삼가는게 좋습니다친구분 만나고싶은 맘은 알겠지만가급적 사태가 안정이 될때까지  만남을 미루시면 어떨까요?친구분을 집으로 오시라고 하는 방법도 있겠네요 ,4.333333333333333,3.0
254,많이 불편하지않으시면  진통제 드시고 며칠 경과를 지켜보셔도 괜찮습니다  코로나 19 주증상은 발열 기침 폐렴 호흡곤란 목아픔입니다증상이 있다면 외출을 자제하고 집에서 충분히 휴식을 취하면 3-4일동안 경과를 관찰하다가38도이상의 고열이 지속되거나 증상이 심해지면 1339로 전화해서 신고해야합니다,10.0,2.6666666666666665
255,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.많이 걱정되시죠?하지만 메르스나 사스보다 치사율이 낮아서  아직까지는 안심해도 괜찮을듯 합니다태풍이 오면 우리가 집안에서  태풍이 지나가길 기다리듯이코로나사태가 잘 지나가길  기도하면서 기다리는 수 밖에는 없는듯 합니다 학교는 나라에서 상황을 보고 합리적인 판단을 내려주실겁니다,4.666666666666667,3.1666666666666665
256,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 이세라 입니다. 코로나19바이러스 감염은 일반적인 감기 증상과 전혀 구분할 수 없는 상황입니다. 그것이 더 의료인이 아닌 비의료인의 입장에서는 답답할 것으로 보입니다. 이에 따라 코로나19 바이러스 감염과 관련된 질문과 궁금증이 많을 것입니다. 하지만 대부분의 질문의 경우 현재의 증상만으로는 구분이 불가능하거나 코로나 바이러스 감염의 가능성이 떨어집니다. 즉 경과 관찰이 필요합니다.  코로나19 감염 여부와 상관없이 당분간 지속적으로 마스크와 손씻기를 해야합니다. 또한 건강한 사람의 경우 크게 건강을 위협하는 문제되지 않으므로 일상 생활에서 충분한 수분 과 영양섭취, 비타민이나 미네랄을 보충하고 면역단백질을 형성하는데 도움이 될 수 있는 각종 단백질 섭취을 섭치하는 것이 좋습니다. 음주와 과음은 당연히 피해야 할 것입니다. 그리고 휴식과 수면을 통해 면역을 유지하도록 노력하시기 바랍니다.  아울러 불필요한 해외 여행은 특히 삼가하는 것이 좋겠습니다. 모두 개인위생을 철저히 하여 코로나19바이러스 감염이 되지 않도록 서로서로 노력해야 할 시기입니다.",6.769230769230769,2.3076923076923075
257,1.아닐가능성이 높아요2.그런경우도있을수있어요  3.갑상선질환과 관계는없어요4.사람마다 다를수있어요5.격리실부족으로 중증도 평가에 따라달라질수있어요,2.0,2.2
258,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.아닐가능성이 높아요 요즘 확진자가 늘어나면서 많이들 불안해 하십니다걱정되시면 1339전화해서 선별검사가 필요한지 상담해보세요,4.0,1.4
259,"안녕하세요. 대한의사협회·네이버 지식iN 상담 전문의 최연철 입니다. 안타깝지만 증상만으로는 다른 바이러스/세균에 의한 감염과코로나-19 감염에 의한 증상을 구별할수 없습니다. 혹시라도 호발하는 지역에 거주하고 계시거나,진단된 사람과의 접촉이 의심되는 상황이라면바로 의료기관을 방문하시면 안되고 질병관리본부(1339)나가까운 보건소의 문의하신 뒤에 안내를 받으셔야 합니다. 질문자님의 쾌유를 빕니다. 감사합니다.",6.5,2.0
260,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다. 증상 코로나19에 감염되면 약 2~14일(추정)의 잠복기를 거친 뒤 발열(37.5도) 및 기침이나 호흡곤란 등 호흡기 증상, 폐렴이 주증상으로 나타난다. 또 근육통과 피로감, 설사 증상이 나타나기도 하지만, 드물게 무증상 감염 사례도 있다. 실제로 세계보건기구(WHO)는 2월 1일 무증상 감염자의 전파 가능성을 재차 밝혔으며, 다만 무증상 감염자의 전파는 드물 수 있으며 주요 전염 경로가 아닐 수 있다고 알렸다. 또 우리 보건복지부도 2월 2일 코로나19는 무증상·경증 환자에서 감염증이 전파되는 경우도 나타나고 있다며, 해당 증상들은 차도가 좋아지기도 하지만 일부에서 중증 폐렴을 유발할 가능성이 있어 주의가 요구된다고 밝혔다. 감기 vs 독감 vs 코로나19           구분   단순 감기   독감   코로나19   증상 발생 위치   주로 상부 호흡기관(상기도)  주로 상하부 호흡기관  주로 하부 호흡기관(하기도)  주요 증상   콧물, 인후염, 열과 두통으로 인한 무기력증   두통, 근육통, 기침, 한기를 동반한 고열   발열, 마른기침, 근육통, 피로   잠복기   잠복기 없음      잠복기 평균 7~14일 추정   회복 소요 기간   일주일 안에 회복   일주일~몇 주 동안 길게 지속   약 13~18일(국내 기준)   감염 판단 방법   별도 검사 없음   독감 바이러스 검사   코로나 유전자 유무 검사 [네이버 지식백과] 코로나바이러스감염증-19 - (COVID-19) (시사상식사전, pmg 지식엔진연구소)            집에서 2-3일 경과 보시고37.5도 이상의 열 기침 근육통 피로 있으면1339나 보건소 연락해서 상담 하세요.",22.285714285714285,4.285714285714286
261,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다. 증상 코로나19에 감염되면 약 2~14일(추정)의 잠복기를 거친 뒤 발열(37.5도) 및 기침이나 호흡곤란 등 호흡기 증상, 폐렴이 주증상으로 나타난다. 또 근육통과 피로감, 설사 증상이 나타나기도 하지만, 드물게 무증상 감염 사례도 있다. 실제로 세계보건기구(WHO)는 2월 1일 무증상 감염자의 전파 가능성을 재차 밝혔으며, 다만 무증상 감염자의 전파는 드물 수 있으며 주요 전염 경로가 아닐 수 있다고 알렸다. 또 우리 보건복지부도 2월 2일 코로나19는 무증상·경증 환자에서 감염증이 전파되는 경우도 나타나고 있다며, 해당 증상들은 차도가 좋아지기도 하지만 일부에서 중증 폐렴을 유발할 가능성이 있어 주의가 요구된다고 밝혔다. 감기 vs 독감 vs 코로나19           구분   단순 감기   독감   코로나19   증상 발생 위치   주로 상부 호흡기관(상기도)  주로 상하부 호흡기관  주로 하부 호흡기관(하기도)  주요 증상   콧물, 인후염, 열과 두통으로 인한 무기력증   두통, 근육통, 기침, 한기를 동반한 고열   발열, 마른기침, 근육통, 피로   잠복기   잠복기 없음      잠복기 평균 7~14일 추정   회복 소요 기간   일주일 안에 회복   일주일~몇 주 동안 길게 지속   약 13~18일(국내 기준)   감염 판단 방법   별도 검사 없음   독감 바이러스 검사   코로나 유전자 유무 검사 [네이버 지식백과] 코로나바이러스감염증-19 - (COVID-19) (시사상식사전, pmg 지식엔진연구소)            2-3일 지켜 보시고37.5도 이상의 열 기침 근육통 피로있으면 1339나 보건소 연락해서 상담 하세요. ",22.0,4.428571428571429
262,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.  증상 코로나19에 감염되면 약 2~14일(추정)의 잠복기를 거친 뒤 발열(37.5도) 및 기침이나 호흡곤란 등 호흡기 증상, 폐렴이 주증상으로 나타난다. 또 근육통과 피로감, 설사 증상이 나타나기도 하지만, 드물게 무증상 감염 사례도 있다. 실제로 세계보건기구(WHO)는 2월 1일 무증상 감염자의 전파 가능성을 재차 밝혔으며, 다만 무증상 감염자의 전파는 드물 수 있으며 주요 전염 경로가 아닐 수 있다고 알렸다. 또 우리 보건복지부도 2월 2일 코로나19는 무증상·경증 환자에서 감염증이 전파되는 경우도 나타나고 있다며, 해당 증상들은 차도가 좋아지기도 하지만 일부에서 중증 폐렴을 유발할 가능성이 있어 주의가 요구된다고 밝혔다. 감기 vs 독감 vs 코로나19           구분   단순 감기   독감   코로나19   증상 발생 위치   주로 상부 호흡기관(상기도)  주로 상하부 호흡기관  주로 하부 호흡기관(하기도)  주요 증상   콧물, 인후염, 열과 두통으로 인한 무기력증   두통, 근육통, 기침, 한기를 동반한 고열   발열, 마른기침, 근육통, 피로   잠복기   잠복기 없음      잠복기 평균 7~14일 추정   회복 소요 기간   일주일 안에 회복   일주일~몇 주 동안 길게 지속   약 13~18일(국내 기준)   감염 판단 방법   별도 검사 없음   독감 바이러스 검사   코로나 유전자 유무 검사 [네이버 지식백과] 코로나바이러스감염증-19 - (COVID-19) (시사상식사전, pmg 지식엔진연구소)            코로나 가능성 조금 있어요.집에서 2-3일 지켜 보시고37.5도 이상의 열 기침 근육통 피로있으면 1339나 보건소 연락해서상담 하세요. ",19.625,4.0
263,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.우한 다녀오지 않았으면 걱정하지마세요,3.6666666666666665,1.3333333333333333
264,"안녕하세요. 로시컴-네이버 지식iN 상담변호사 정필승 입니다. 확진자에게 고의나 과실이 없는 한, 확진자에게 식당에서 손해배상을 청구하긴 어렵습니다. 손해배상 청구의 기본은 가해자의 행위가 불법해야 한다는 것입니다. 질병에 걸렸다는 사실을 가지고 불법하다고 할 수는 없죠. 하지만, 본인이 질병에 걸렸고 이로 인하여 타인에게 전파할 가능성이 있음을 알았거나, 혹은 알 수 있었던 사정이 있었음에도 불구하고 이러한 사실을 고지하지 않고 계속 일을 하는 등의 사정이 있다면 이는 불법하다고 평가될 수 있으며, 따라서 손해배상 청구가 가능할 수 있습니다. 참고하시기 바랍니다.",6.714285714285714,3.7142857142857144
265,지인이 무증상 감염자이면 가능할 수 있지만가능성은 매우 낮아 보입니다,5.0,4.0
266,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.공항 개방형 선별진료소에서  진단검사를 하고 음성확인자는 14일격리합니다전세버스를 타고 이동해야 합니다 ,5.5,1.25
267,안녕하세요. 네이버 지식iN 상담 약사 강병구 입니다. 자가격리 요건에 해당 될 때 시행하게 됩니다.,4.333333333333333,1.0
268,http://digitalchosun.dizzo.com/site/data/html_dir/2016/01/27/2016012711976.html              36.5℃만 정상 체온? 나이·부위별 정상 체온 범위 36.5℃만 정상 체온? 나이·부위별 정상 체온 범위 digitalchosun.dizzo.com             많이 걱정되시죠?증상없으시면 너무 걱정하지않으셔도 됩니다우리가 평상시는 무심코 체온을 재지않고 지내다가요즘들어 체온을 열심히 잽니다지금 보면 정상 범위가 아닌가 싶습니다,5.0,1.4
269,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.열은 몇도까지 오르나요?  감기일 가능성이 높아요요즘 조금만 불편해도 코로나 때문에 걱정이 많습니다증상만으로 코로나를 구별할수는 없지만 코로나는 아닌 듯하니 너무 걱정하지않으셔도 괜찮을것 같아요,4.0,1.3333333333333333
270,열이 몇도나 나나요?경과를지켜보셔야할것같습니다요즈음 몸이 불편한 증상이 생기면 코로나 때문에 걱정이 많습니다증상으로 코로나를 구별할 수는 없지만코로나는 아닌것 같으니 너무 걱정하지마세요,3.25,2.5
271,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.31도는  측정이 잘못된것 같아요열이 얼마나 올라가는지는 정확한거는없어요중국연결고리가 없으면 일단은 안심하시는게 좋아요감기나 독감일 가능성이 높아요,3.3333333333333335,1.6666666666666667
272,확진자가 다녀가도  밀접한 접촉이 없었고개인위생 마스크 착용을 잘하고 있었다고하면방역을 실시한 이후에  2일이지나면  다시 진료가 가능합니다,13.0,5.0
273,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.요즘 조금만 불편해도 코로나 때문에 걱정이 많습니다 증상만으로 코로나를 구별할수는 없지만 코로나는 아닌 듯하니 너무 걱정하지않으셔도 괜찮을것 같아요 적어도  37.5도는 되어야  합니다,4.0,1.6
274,코로나는 아닌것같으니 걱정안하셔도 될거 같아요경과를 지켜보세요,2.0,2.0
275,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.해열제 드시지말고 조금 견뎌보시다가 열이 더 많이오르면 선별진료소 방문을 고려하시는 것이 어떨까요?,5.0,2.0
276,증상만으로 코로나를 구별할 수는 없어요고열이 지속된다고하면 1339전화해서 안내받으시거나선별진료소 방문이 필요하다고 생각됩니다 ,7.0,1.5
